image_name,front_page,name,description,standard
275(4).jpg,275(1).jpg,蔬果（八開）,"從署款與繪畫風格分析，本册應繪於石濤晚年定居揚州之後。
全册八幀，分别描繪柿子、扁豆、木瓜、荸薺、赤梨、石榴、百合、竹筍等八種蔬果。筆墨凝練，造型生動，兼得徐渭狂放與陳淳清逸而自成一格。
册中第七幀題詩有“稚子去年植高臺，今年百合花正開”之語，被作爲重要證據之一引入石濤晚年是否有家室的論辯。一般認爲石濤並未真正成家，其詩跋中提及的“家人”應是指門人及照料起居的身邊人等，此處“稚子”當也在其列。
册尾題跋“老人畫傳世者多，然真僞相半”之語，應題於光緒二十五年歲末，合乎石濤在晚清聲名日隆以致贗品迭出的情形。本圖藏于上海博物館。",FALSE
275(5).jpg,275(1).jpg,蔬果（八開）,"從署款與繪畫風格分析，本册應繪於石濤晚年定居揚州之後。
全册八幀，分别描繪柿子、扁豆、木瓜、荸薺、赤梨、石榴、百合、竹筍等八種蔬果。筆墨凝練，造型生動，兼得徐渭狂放與陳淳清逸而自成一格。
册中第七幀題詩有“稚子去年植高臺，今年百合花正開”之語，被作爲重要證據之一引入石濤晚年是否有家室的論辯。一般認爲石濤並未真正成家，其詩跋中提及的“家人”應是指門人及照料起居的身邊人等，此處“稚子”當也在其列。
册尾題跋“老人畫傳世者多，然真僞相半”之語，應題於光緒二十五年歲末，合乎石濤在晚清聲名日隆以致贗品迭出的情形。本圖藏于上海博物館。",FALSE
275(6).jpg,275(1).jpg,蔬果（八開）,"從署款與繪畫風格分析，本册應繪於石濤晚年定居揚州之後。
全册八幀，分别描繪柿子、扁豆、木瓜、荸薺、赤梨、石榴、百合、竹筍等八種蔬果。筆墨凝練，造型生動，兼得徐渭狂放與陳淳清逸而自成一格。
册中第七幀題詩有“稚子去年植高臺，今年百合花正開”之語，被作爲重要證據之一引入石濤晚年是否有家室的論辯。一般認爲石濤並未真正成家，其詩跋中提及的“家人”應是指門人及照料起居的身邊人等，此處“稚子”當也在其列。
册尾題跋“老人畫傳世者多，然真僞相半”之語，應題於光緒二十五年歲末，合乎石濤在晚清聲名日隆以致贗品迭出的情形。本圖藏于上海博物館。",FALSE
275(7).jpg,275(1).jpg,蔬果（八開）,"從署款與繪畫風格分析，本册應繪於石濤晚年定居揚州之後。
全册八幀，分别描繪柿子、扁豆、木瓜、荸薺、赤梨、石榴、百合、竹筍等八種蔬果。筆墨凝練，造型生動，兼得徐渭狂放與陳淳清逸而自成一格。
册中第七幀題詩有“稚子去年植高臺，今年百合花正開”之語，被作爲重要證據之一引入石濤晚年是否有家室的論辯。一般認爲石濤並未真正成家，其詩跋中提及的“家人”應是指門人及照料起居的身邊人等，此處“稚子”當也在其列。
册尾題跋“老人畫傳世者多，然真僞相半”之語，應題於光緒二十五年歲末，合乎石濤在晚清聲名日隆以致贗品迭出的情形。本圖藏于上海博物館。",FALSE
275(8).jpg,275(1).jpg,蔬果（八開）,"從署款與繪畫風格分析，本册應繪於石濤晚年定居揚州之後。
全册八幀，分别描繪柿子、扁豆、木瓜、荸薺、赤梨、石榴、百合、竹筍等八種蔬果。筆墨凝練，造型生動，兼得徐渭狂放與陳淳清逸而自成一格。
册中第七幀題詩有“稚子去年植高臺，今年百合花正開”之語，被作爲重要證據之一引入石濤晚年是否有家室的論辯。一般認爲石濤並未真正成家，其詩跋中提及的“家人”應是指門人及照料起居的身邊人等，此處“稚子”當也在其列。
册尾題跋“老人畫傳世者多，然真僞相半”之語，應題於光緒二十五年歲末，合乎石濤在晚清聲名日隆以致贗品迭出的情形。本圖藏于上海博物館。",FALSE
275(9).jpg,275(1).jpg,蔬果（八開）,"從署款與繪畫風格分析，本册應繪於石濤晚年定居揚州之後。
全册八幀，分别描繪柿子、扁豆、木瓜、荸薺、赤梨、石榴、百合、竹筍等八種蔬果。筆墨凝練，造型生動，兼得徐渭狂放與陳淳清逸而自成一格。
册中第七幀題詩有“稚子去年植高臺，今年百合花正開”之語，被作爲重要證據之一引入石濤晚年是否有家室的論辯。一般認爲石濤並未真正成家，其詩跋中提及的“家人”應是指門人及照料起居的身邊人等，此處“稚子”當也在其列。
册尾題跋“老人畫傳世者多，然真僞相半”之語，應題於光緒二十五年歲末，合乎石濤在晚清聲名日隆以致贗品迭出的情形。本圖藏于上海博物館。",FALSE
278.jpg,278.jpg,梅竹圖,本圖入編《中國古代書畫目録》《中國古代書畫圖目》。本圖藏于上海中國畫院、靈岩山寺、上海博物館、故宫博物院、重慶中國三峽博物館、清華大學藝術博物館和杭州名人紀念館（唐雲藝術館）。,FALSE
281.jpg,281.jpg,歸去來圖,"據題跋可知，本圖乃石濤爲“望緑堂主”所繪，其身份待考。有研究者指出石濤晚年致好友程道光的信札中曾寫有“望禄堂”之名，與本幅題語“望緑堂”有一字之别。
本圖曾爲瑞士藏家查爾斯·A.德雷諾瓦兹（Charles A. Drenowatz）收藏，著録於《神州國光集》《南畫大成續集四·補遺》《千岩萬壑：Charles A. Drenowatz藏中國繪畫》《中國繪畫總合圖録》。本圖藏于大都會博物館和瑞特保格博物館。",FALSE
282.jpg,282.jpg,郊行圖,本圖入編《中國古代書畫目録》《中國古代書畫圖目》。本圖藏于瀋陽故宫博物院。,FALSE
288(1).jpg,288(1).jpg,山水花卉（八開）,"本册畫作八幀，山水、花卉各半，未署紀年，據畫風與款印可知，乃石濤晚年所繪。
册中山水畫體現了石濤多變的風格。其中第一幀最爲突出：石濤以留白作雲氣，前景以水墨、花青渲染水岸房舍樹木，以顯岸邊葱蘢濕潤的氛圍；中景墨點較重，敷色亦厚，雲氣蒸騰，色墨交織，突破了歷代對米家水墨雲山的臨仿常式。第三幀題書“畫有南北宗，……我自用我法”，山石枯樹形態奇絶。第八幀筆墨滋潤，濃墨勁筆寫出近樹、遠山，淡墨濕筆染寫山形、坡岸；其題跋源自大樹在臨濟宗中的象徵意義。
册中花卉畫亦各具特色。第四幀“白菜”筆墨收放自如，“一種清芬向誰吐”的意境躍然紙上。第五幀“豆莢”全用墨筆，形態逼真。本圖藏于東京國立博物館、上海博物館和天津博物館。",FALSE
288(10).jpg,288(1).jpg,山水花卉（八開）,"本册畫作八幀，山水、花卉各半，未署紀年，據畫風與款印可知，乃石濤晚年所繪。
册中山水畫體現了石濤多變的風格。其中第一幀最爲突出：石濤以留白作雲氣，前景以水墨、花青渲染水岸房舍樹木，以顯岸邊葱蘢濕潤的氛圍；中景墨點較重，敷色亦厚，雲氣蒸騰，色墨交織，突破了歷代對米家水墨雲山的臨仿常式。第三幀題書“畫有南北宗，……我自用我法”，山石枯樹形態奇絶。第八幀筆墨滋潤，濃墨勁筆寫出近樹、遠山，淡墨濕筆染寫山形、坡岸；其題跋源自大樹在臨濟宗中的象徵意義。
册中花卉畫亦各具特色。第四幀“白菜”筆墨收放自如，“一種清芬向誰吐”的意境躍然紙上。第五幀“豆莢”全用墨筆，形態逼真。本圖藏于東京國立博物館、上海博物館和天津博物館。",FALSE
288(2).jpg,288(1).jpg,山水花卉（八開）,"本册畫作八幀，山水、花卉各半，未署紀年，據畫風與款印可知，乃石濤晚年所繪。
册中山水畫體現了石濤多變的風格。其中第一幀最爲突出：石濤以留白作雲氣，前景以水墨、花青渲染水岸房舍樹木，以顯岸邊葱蘢濕潤的氛圍；中景墨點較重，敷色亦厚，雲氣蒸騰，色墨交織，突破了歷代對米家水墨雲山的臨仿常式。第三幀題書“畫有南北宗，……我自用我法”，山石枯樹形態奇絶。第八幀筆墨滋潤，濃墨勁筆寫出近樹、遠山，淡墨濕筆染寫山形、坡岸；其題跋源自大樹在臨濟宗中的象徵意義。
册中花卉畫亦各具特色。第四幀“白菜”筆墨收放自如，“一種清芬向誰吐”的意境躍然紙上。第五幀“豆莢”全用墨筆，形態逼真。本圖藏于東京國立博物館、上海博物館和天津博物館。",FALSE
288(3).jpg,288(1).jpg,山水花卉（八開）,"本册畫作八幀，山水、花卉各半，未署紀年，據畫風與款印可知，乃石濤晚年所繪。
册中山水畫體現了石濤多變的風格。其中第一幀最爲突出：石濤以留白作雲氣，前景以水墨、花青渲染水岸房舍樹木，以顯岸邊葱蘢濕潤的氛圍；中景墨點較重，敷色亦厚，雲氣蒸騰，色墨交織，突破了歷代對米家水墨雲山的臨仿常式。第三幀題書“畫有南北宗，……我自用我法”，山石枯樹形態奇絶。第八幀筆墨滋潤，濃墨勁筆寫出近樹、遠山，淡墨濕筆染寫山形、坡岸；其題跋源自大樹在臨濟宗中的象徵意義。
册中花卉畫亦各具特色。第四幀“白菜”筆墨收放自如，“一種清芬向誰吐”的意境躍然紙上。第五幀“豆莢”全用墨筆，形態逼真。本圖藏于東京國立博物館、上海博物館和天津博物館。",FALSE
288(4).jpg,288(1).jpg,山水花卉（八開）,"本册畫作八幀，山水、花卉各半，未署紀年，據畫風與款印可知，乃石濤晚年所繪。
册中山水畫體現了石濤多變的風格。其中第一幀最爲突出：石濤以留白作雲氣，前景以水墨、花青渲染水岸房舍樹木，以顯岸邊葱蘢濕潤的氛圍；中景墨點較重，敷色亦厚，雲氣蒸騰，色墨交織，突破了歷代對米家水墨雲山的臨仿常式。第三幀題書“畫有南北宗，……我自用我法”，山石枯樹形態奇絶。第八幀筆墨滋潤，濃墨勁筆寫出近樹、遠山，淡墨濕筆染寫山形、坡岸；其題跋源自大樹在臨濟宗中的象徵意義。
册中花卉畫亦各具特色。第四幀“白菜”筆墨收放自如，“一種清芬向誰吐”的意境躍然紙上。第五幀“豆莢”全用墨筆，形態逼真。本圖藏于東京國立博物館、上海博物館和天津博物館。",FALSE
288(5).jpg,288(1).jpg,山水花卉（八開）,"本册畫作八幀，山水、花卉各半，未署紀年，據畫風與款印可知，乃石濤晚年所繪。
册中山水畫體現了石濤多變的風格。其中第一幀最爲突出：石濤以留白作雲氣，前景以水墨、花青渲染水岸房舍樹木，以顯岸邊葱蘢濕潤的氛圍；中景墨點較重，敷色亦厚，雲氣蒸騰，色墨交織，突破了歷代對米家水墨雲山的臨仿常式。第三幀題書“畫有南北宗，……我自用我法”，山石枯樹形態奇絶。第八幀筆墨滋潤，濃墨勁筆寫出近樹、遠山，淡墨濕筆染寫山形、坡岸；其題跋源自大樹在臨濟宗中的象徵意義。
册中花卉畫亦各具特色。第四幀“白菜”筆墨收放自如，“一種清芬向誰吐”的意境躍然紙上。第五幀“豆莢”全用墨筆，形態逼真。本圖藏于東京國立博物館、上海博物館和天津博物館。",FALSE
288(6).jpg,288(1).jpg,山水花卉（八開）,"本册畫作八幀，山水、花卉各半，未署紀年，據畫風與款印可知，乃石濤晚年所繪。
册中山水畫體現了石濤多變的風格。其中第一幀最爲突出：石濤以留白作雲氣，前景以水墨、花青渲染水岸房舍樹木，以顯岸邊葱蘢濕潤的氛圍；中景墨點較重，敷色亦厚，雲氣蒸騰，色墨交織，突破了歷代對米家水墨雲山的臨仿常式。第三幀題書“畫有南北宗，……我自用我法”，山石枯樹形態奇絶。第八幀筆墨滋潤，濃墨勁筆寫出近樹、遠山，淡墨濕筆染寫山形、坡岸；其題跋源自大樹在臨濟宗中的象徵意義。
册中花卉畫亦各具特色。第四幀“白菜”筆墨收放自如，“一種清芬向誰吐”的意境躍然紙上。第五幀“豆莢”全用墨筆，形態逼真。本圖藏于東京國立博物館、上海博物館和天津博物館。",FALSE
288(7).jpg,288(1).jpg,山水花卉（八開）,"本册畫作八幀，山水、花卉各半，未署紀年，據畫風與款印可知，乃石濤晚年所繪。
册中山水畫體現了石濤多變的風格。其中第一幀最爲突出：石濤以留白作雲氣，前景以水墨、花青渲染水岸房舍樹木，以顯岸邊葱蘢濕潤的氛圍；中景墨點較重，敷色亦厚，雲氣蒸騰，色墨交織，突破了歷代對米家水墨雲山的臨仿常式。第三幀題書“畫有南北宗，……我自用我法”，山石枯樹形態奇絶。第八幀筆墨滋潤，濃墨勁筆寫出近樹、遠山，淡墨濕筆染寫山形、坡岸；其題跋源自大樹在臨濟宗中的象徵意義。
册中花卉畫亦各具特色。第四幀“白菜”筆墨收放自如，“一種清芬向誰吐”的意境躍然紙上。第五幀“豆莢”全用墨筆，形態逼真。本圖藏于東京國立博物館、上海博物館和天津博物館。",FALSE
288(8).jpg,288(1).jpg,山水花卉（八開）,"本册畫作八幀，山水、花卉各半，未署紀年，據畫風與款印可知，乃石濤晚年所繪。
册中山水畫體現了石濤多變的風格。其中第一幀最爲突出：石濤以留白作雲氣，前景以水墨、花青渲染水岸房舍樹木，以顯岸邊葱蘢濕潤的氛圍；中景墨點較重，敷色亦厚，雲氣蒸騰，色墨交織，突破了歷代對米家水墨雲山的臨仿常式。第三幀題書“畫有南北宗，……我自用我法”，山石枯樹形態奇絶。第八幀筆墨滋潤，濃墨勁筆寫出近樹、遠山，淡墨濕筆染寫山形、坡岸；其題跋源自大樹在臨濟宗中的象徵意義。
册中花卉畫亦各具特色。第四幀“白菜”筆墨收放自如，“一種清芬向誰吐”的意境躍然紙上。第五幀“豆莢”全用墨筆，形態逼真。本圖藏于東京國立博物館、上海博物館和天津博物館。",FALSE
288(9).jpg,288(1).jpg,山水花卉（八開）,"本册畫作八幀，山水、花卉各半，未署紀年，據畫風與款印可知，乃石濤晚年所繪。
册中山水畫體現了石濤多變的風格。其中第一幀最爲突出：石濤以留白作雲氣，前景以水墨、花青渲染水岸房舍樹木，以顯岸邊葱蘢濕潤的氛圍；中景墨點較重，敷色亦厚，雲氣蒸騰，色墨交織，突破了歷代對米家水墨雲山的臨仿常式。第三幀題書“畫有南北宗，……我自用我法”，山石枯樹形態奇絶。第八幀筆墨滋潤，濃墨勁筆寫出近樹、遠山，淡墨濕筆染寫山形、坡岸；其題跋源自大樹在臨濟宗中的象徵意義。
册中花卉畫亦各具特色。第四幀“白菜”筆墨收放自如，“一種清芬向誰吐”的意境躍然紙上。第五幀“豆莢”全用墨筆，形態逼真。本圖藏于東京國立博物館、上海博物館和天津博物館。",FALSE
289(1).jpg,289(1).jpg,山水（十開）,"本册爲石濤山水小品，共十幀。全册總體風格明潔秀潤，各幀構圖與筆墨各具特色。册上無款，每幀均以白文“原濟”、朱文“石濤”連用方式鈐印。
石濤能詩善書，其傳世作品中如本册般有印無款的情形較爲少見。署款或爲人移出。
本册入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于靈岩山寺、故宫博物院、韓國國立中央博物館、瀋陽故宫博物院、普林斯頓大學藝術博物館、上海博物館和天津博物館。",FALSE
289(10).jpg,289(1).jpg,山水（十開）,"本册爲石濤山水小品，共十幀。全册總體風格明潔秀潤，各幀構圖與筆墨各具特色。册上無款，每幀均以白文“原濟”、朱文“石濤”連用方式鈐印。
石濤能詩善書，其傳世作品中如本册般有印無款的情形較爲少見。署款或爲人移出。
本册入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于靈岩山寺、故宫博物院、韓國國立中央博物館、瀋陽故宫博物院、普林斯頓大學藝術博物館、上海博物館和天津博物館。",FALSE
289(2).jpg,289(1).jpg,山水（十開）,"本册爲石濤山水小品，共十幀。全册總體風格明潔秀潤，各幀構圖與筆墨各具特色。册上無款，每幀均以白文“原濟”、朱文“石濤”連用方式鈐印。
石濤能詩善書，其傳世作品中如本册般有印無款的情形較爲少見。署款或爲人移出。
本册入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于靈岩山寺、故宫博物院、韓國國立中央博物館、瀋陽故宫博物院、普林斯頓大學藝術博物館、上海博物館和天津博物館。",FALSE
289(3).jpg,289(1).jpg,山水（十開）,"本册爲石濤山水小品，共十幀。全册總體風格明潔秀潤，各幀構圖與筆墨各具特色。册上無款，每幀均以白文“原濟”、朱文“石濤”連用方式鈐印。
石濤能詩善書，其傳世作品中如本册般有印無款的情形較爲少見。署款或爲人移出。
本册入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于靈岩山寺、故宫博物院、韓國國立中央博物館、瀋陽故宫博物院、普林斯頓大學藝術博物館、上海博物館和天津博物館。",FALSE
289(4).jpg,289(1).jpg,山水（十開）,"本册爲石濤山水小品，共十幀。全册總體風格明潔秀潤，各幀構圖與筆墨各具特色。册上無款，每幀均以白文“原濟”、朱文“石濤”連用方式鈐印。
石濤能詩善書，其傳世作品中如本册般有印無款的情形較爲少見。署款或爲人移出。
本册入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于靈岩山寺、故宫博物院、韓國國立中央博物館、瀋陽故宫博物院、普林斯頓大學藝術博物館、上海博物館和天津博物館。",FALSE
289(5).jpg,289(1).jpg,山水（十開）,"本册爲石濤山水小品，共十幀。全册總體風格明潔秀潤，各幀構圖與筆墨各具特色。册上無款，每幀均以白文“原濟”、朱文“石濤”連用方式鈐印。
石濤能詩善書，其傳世作品中如本册般有印無款的情形較爲少見。署款或爲人移出。
本册入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于靈岩山寺、故宫博物院、韓國國立中央博物館、瀋陽故宫博物院、普林斯頓大學藝術博物館、上海博物館和天津博物館。",FALSE
289(6).jpg,289(1).jpg,山水（十開）,"本册爲石濤山水小品，共十幀。全册總體風格明潔秀潤，各幀構圖與筆墨各具特色。册上無款，每幀均以白文“原濟”、朱文“石濤”連用方式鈐印。
石濤能詩善書，其傳世作品中如本册般有印無款的情形較爲少見。署款或爲人移出。
本册入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于靈岩山寺、故宫博物院、韓國國立中央博物館、瀋陽故宫博物院、普林斯頓大學藝術博物館、上海博物館和天津博物館。",FALSE
289(7).jpg,289(1).jpg,山水（十開）,"本册爲石濤山水小品，共十幀。全册總體風格明潔秀潤，各幀構圖與筆墨各具特色。册上無款，每幀均以白文“原濟”、朱文“石濤”連用方式鈐印。
石濤能詩善書，其傳世作品中如本册般有印無款的情形較爲少見。署款或爲人移出。
本册入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于靈岩山寺、故宫博物院、韓國國立中央博物館、瀋陽故宫博物院、普林斯頓大學藝術博物館、上海博物館和天津博物館。",FALSE
289(8).jpg,289(1).jpg,山水（十開）,"本册爲石濤山水小品，共十幀。全册總體風格明潔秀潤，各幀構圖與筆墨各具特色。册上無款，每幀均以白文“原濟”、朱文“石濤”連用方式鈐印。
石濤能詩善書，其傳世作品中如本册般有印無款的情形較爲少見。署款或爲人移出。
本册入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于靈岩山寺、故宫博物院、韓國國立中央博物館、瀋陽故宫博物院、普林斯頓大學藝術博物館、上海博物館和天津博物館。",FALSE
289(9).jpg,289(1).jpg,山水（十開）,"本册爲石濤山水小品，共十幀。全册總體風格明潔秀潤，各幀構圖與筆墨各具特色。册上無款，每幀均以白文“原濟”、朱文“石濤”連用方式鈐印。
石濤能詩善書，其傳世作品中如本册般有印無款的情形較爲少見。署款或爲人移出。
本册入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于靈岩山寺、故宫博物院、韓國國立中央博物館、瀋陽故宫博物院、普林斯頓大學藝術博物館、上海博物館和天津博物館。",FALSE
28.jpg,28.jpg,山窗研讀圖,"本圖筆墨實現了點與綫的極好結合：方折的墨綫隨山石形體盤旋而上，“峰與皴合，皴自峰生”。皴上苔點錯落，整幅墨氣氤氲。畫面山石陰陽向背，皴法統一，林木鬆秀，烟嵐浮動。而屋舍樓閣，或正或側，人物隱現。全幅純用水墨，氣息清雅，乃石濤早期頗爲成熟的山水大幅。
一般認爲“粲兮#先生”即吴粲兮，爲石濤在南京初期極爲重要的藝術知音。石濤在“庚申秋仲”禪居長干寺一枝閣後不久，便將多年精心繪製的一套山水册子贈予了吴粲兮，並題詩道“君家鑑賞清且閒，不憑耳目憑溪山。爲君十出塵埃思，明月清尊一解顔”，他對吴粲兮懷有深深的知遇之情。本圖藏于上海博物館。",TRUE
290.jpg,290.jpg,聽泉圖,"由款印可知，本圖繪於石濤晚年寓居揚州時期。
本幅以全景式手法繪崇山峻嶺，虬曲古松，一老者於山間樓閣中聽泉。近處山巒自左右向中間形成擠壓之勢，畫面中部巨石成峰。遠山的安排給人以仰視萬丈高峰之感，可謂於險絶中求平穩。
畫中山石全以中鋒長皴寫成，綫條曲屈靈動、轉折有致，輔以石濤所特有的苔點，點、綫、皴奔放交替，墨氣淋漓。圖中淺絳設色，細筆長綫，反復皴染，這一風格在石濤傳世作品中並不多見。
畫上所題七言絶句亦見於汪鋆輯《清湘老人題記》。
由鈐印可知，本圖曾經沈汝瑾、趙濱彦諸人遞藏。
本圖入編《中國古代書畫目録》《中國古代書畫圖目》。本圖藏于天津博物館。",FALSE
291.jpg,291.jpg,荷塘游艇圖,本圖入編《中國古代書畫目録》《中國古代書畫圖目》。本圖藏于天津博物館。,FALSE
30(1).jpg,30(1).jpg,花果（八開）,"本册共八幀，其中第二、三、五、六、七、八等六幀有石濤款。石濤繪畫題材廣泛，山水、人物、花卉兼擅。在本册中，他分别繪寫梅、竹、桂、菊等，水墨與設色相互生發，清麗雅致。
石濤在第二幀中題有“霜曉寫花，清湘道人補墨”語，而在第七幀中則寫道“筆墨游戲，原非草草。花上生花，清湘打稿。添其花，補其幹。成其幅，了公案”，不僅對册中“合作”方式予以説明，同時也表明因受其友人趙子泗之託請而了此“公案”，繪成本册。
册中共有六處石濤題跋，其中四處分别有“文水道翁”“文水先生”“忍庵居士”“秋水伊人”等上款，其皆爲趙子泗字號。第八幀跋尾有“爲秋水伊人寫於容城”語，此際，石濤與趙氏父子往還頻繁，本册或完成於趙崙句容官署。本圖藏于上海博物館。",FALSE
30(2).jpg,30(1).jpg,花果（八開）,"本册共八幀，其中第二、三、五、六、七、八等六幀有石濤款。石濤繪畫題材廣泛，山水、人物、花卉兼擅。在本册中，他分别繪寫梅、竹、桂、菊等，水墨與設色相互生發，清麗雅致。
石濤在第二幀中題有“霜曉寫花，清湘道人補墨”語，而在第七幀中則寫道“筆墨游戲，原非草草。花上生花，清湘打稿。添其花，補其幹。成其幅，了公案”，不僅對册中“合作”方式予以説明，同時也表明因受其友人趙子泗之託請而了此“公案”，繪成本册。
册中共有六處石濤題跋，其中四處分别有“文水道翁”“文水先生”“忍庵居士”“秋水伊人”等上款，其皆爲趙子泗字號。第八幀跋尾有“爲秋水伊人寫於容城”語，此際，石濤與趙氏父子往還頻繁，本册或完成於趙崙句容官署。本圖藏于上海博物館。",FALSE
30(3).jpg,30(1).jpg,花果（八開）,"本册共八幀，其中第二、三、五、六、七、八等六幀有石濤款。石濤繪畫題材廣泛，山水、人物、花卉兼擅。在本册中，他分别繪寫梅、竹、桂、菊等，水墨與設色相互生發，清麗雅致。
石濤在第二幀中題有“霜曉寫花，清湘道人補墨”語，而在第七幀中則寫道“筆墨游戲，原非草草。花上生花，清湘打稿。添其花，補其幹。成其幅，了公案”，不僅對册中“合作”方式予以説明，同時也表明因受其友人趙子泗之託請而了此“公案”，繪成本册。
册中共有六處石濤題跋，其中四處分别有“文水道翁”“文水先生”“忍庵居士”“秋水伊人”等上款，其皆爲趙子泗字號。第八幀跋尾有“爲秋水伊人寫於容城”語，此際，石濤與趙氏父子往還頻繁，本册或完成於趙崙句容官署。本圖藏于上海博物館。",FALSE
30(4).jpg,30(1).jpg,花果（八開）,"本册共八幀，其中第二、三、五、六、七、八等六幀有石濤款。石濤繪畫題材廣泛，山水、人物、花卉兼擅。在本册中，他分别繪寫梅、竹、桂、菊等，水墨與設色相互生發，清麗雅致。
石濤在第二幀中題有“霜曉寫花，清湘道人補墨”語，而在第七幀中則寫道“筆墨游戲，原非草草。花上生花，清湘打稿。添其花，補其幹。成其幅，了公案”，不僅對册中“合作”方式予以説明，同時也表明因受其友人趙子泗之託請而了此“公案”，繪成本册。
册中共有六處石濤題跋，其中四處分别有“文水道翁”“文水先生”“忍庵居士”“秋水伊人”等上款，其皆爲趙子泗字號。第八幀跋尾有“爲秋水伊人寫於容城”語，此際，石濤與趙氏父子往還頻繁，本册或完成於趙崙句容官署。本圖藏于上海博物館。",FALSE
30(5).jpg,30(1).jpg,花果（八開）,"本册共八幀，其中第二、三、五、六、七、八等六幀有石濤款。石濤繪畫題材廣泛，山水、人物、花卉兼擅。在本册中，他分别繪寫梅、竹、桂、菊等，水墨與設色相互生發，清麗雅致。
石濤在第二幀中題有“霜曉寫花，清湘道人補墨”語，而在第七幀中則寫道“筆墨游戲，原非草草。花上生花，清湘打稿。添其花，補其幹。成其幅，了公案”，不僅對册中“合作”方式予以説明，同時也表明因受其友人趙子泗之託請而了此“公案”，繪成本册。
册中共有六處石濤題跋，其中四處分别有“文水道翁”“文水先生”“忍庵居士”“秋水伊人”等上款，其皆爲趙子泗字號。第八幀跋尾有“爲秋水伊人寫於容城”語，此際，石濤與趙氏父子往還頻繁，本册或完成於趙崙句容官署。本圖藏于上海博物館。",FALSE
30(6).jpg,30(1).jpg,花果（八開）,"本册共八幀，其中第二、三、五、六、七、八等六幀有石濤款。石濤繪畫題材廣泛，山水、人物、花卉兼擅。在本册中，他分别繪寫梅、竹、桂、菊等，水墨與設色相互生發，清麗雅致。
石濤在第二幀中題有“霜曉寫花，清湘道人補墨”語，而在第七幀中則寫道“筆墨游戲，原非草草。花上生花，清湘打稿。添其花，補其幹。成其幅，了公案”，不僅對册中“合作”方式予以説明，同時也表明因受其友人趙子泗之託請而了此“公案”，繪成本册。
册中共有六處石濤題跋，其中四處分别有“文水道翁”“文水先生”“忍庵居士”“秋水伊人”等上款，其皆爲趙子泗字號。第八幀跋尾有“爲秋水伊人寫於容城”語，此際，石濤與趙氏父子往還頻繁，本册或完成於趙崙句容官署。本圖藏于上海博物館。",FALSE
30(7).jpg,30(1).jpg,花果（八開）,"本册共八幀，其中第二、三、五、六、七、八等六幀有石濤款。石濤繪畫題材廣泛，山水、人物、花卉兼擅。在本册中，他分别繪寫梅、竹、桂、菊等，水墨與設色相互生發，清麗雅致。
石濤在第二幀中題有“霜曉寫花，清湘道人補墨”語，而在第七幀中則寫道“筆墨游戲，原非草草。花上生花，清湘打稿。添其花，補其幹。成其幅，了公案”，不僅對册中“合作”方式予以説明，同時也表明因受其友人趙子泗之託請而了此“公案”，繪成本册。
册中共有六處石濤題跋，其中四處分别有“文水道翁”“文水先生”“忍庵居士”“秋水伊人”等上款，其皆爲趙子泗字號。第八幀跋尾有“爲秋水伊人寫於容城”語，此際，石濤與趙氏父子往還頻繁，本册或完成於趙崙句容官署。本圖藏于上海博物館。",FALSE
30(8).jpg,30(1).jpg,花果（八開）,"本册共八幀，其中第二、三、五、六、七、八等六幀有石濤款。石濤繪畫題材廣泛，山水、人物、花卉兼擅。在本册中，他分别繪寫梅、竹、桂、菊等，水墨與設色相互生發，清麗雅致。
石濤在第二幀中題有“霜曉寫花，清湘道人補墨”語，而在第七幀中則寫道“筆墨游戲，原非草草。花上生花，清湘打稿。添其花，補其幹。成其幅，了公案”，不僅對册中“合作”方式予以説明，同時也表明因受其友人趙子泗之託請而了此“公案”，繪成本册。
册中共有六處石濤題跋，其中四處分别有“文水道翁”“文水先生”“忍庵居士”“秋水伊人”等上款，其皆爲趙子泗字號。第八幀跋尾有“爲秋水伊人寫於容城”語，此際，石濤與趙氏父子往還頻繁，本册或完成於趙崙句容官署。本圖藏于上海博物館。",FALSE
